para_id,source_doc_id,para_index,source_title,human_paragraph,ai_paragraph,generation_success
936760,74529,7,레이철 매도,"쇼는 데뷔 이후 MSNBC의 최고 시청률 쇼로, 카운트다운을 수차례 뛰어넘었다. 한달 조금 넘는 방송 후,매도의 쇼는 MSNBC의 9시 시간대 시청자 수를 두배로 늘렸다.","쇼는 데뷔 이후 MSNBC에서 최고의 시청률을 자랑한 쇼로, 카운트다운을 수차례 뛰어넘었다. 한 달 조금 넘는 방송이 끝난 뒤, 매도의 쇼는 MSNBC 9시 시간대 시청자 수를 두 배로 늘렸다.",True
936761,74529,8,레이철 매도,"매도의 시청률은 2008년 대통령 선거 동안 절정이었고, 그 이후 평균 시청자 수가 2009년 3월 현재 1900만명에서 1100만명으로 떨어졌다. 하지만, MSNBC는 네트워크가 방송을 시작한 지난 10년도 넘는 시간 동안 처음으로, 황금시간대와 25-54세 인구 시청자 수에서 CNN을 앞서고 있다. 이는 그녀가 맡은 월~금 9시에 키 데모와 가끔은 전체 시청률에서 래리 킹을 꾸준하게 이겨온 매도 덕분이다.","매도 프로그램의 시청률은 2008년 대통령 선거 기간에 최고치를 기록했으며, 이후 평균 시청자 수가 2009년 3월 현재 1900만명에서 1100만명으로 감소했다. 그럼에도 불구하고, MSNBC는 오랜 10년이 넘는 방송 연혁 속에서 최초로 황금시간대와 25~54세 시청층에서 CNN을 앞서고 있다. 이는 월~금 9시 방영되는 프로그램이 핵심 인구층을 확보하고, 가끔 전체 시청률에서도 래리 킹을 꾸준히 제쳤기 때문이다. 매도 덕분이다.",True
936762,74529,9,레이철 매도,"AP 칼럼니스트 데이빗 벤더는 그녀를 ""키스 올버맨의 정치적 소울메이트""라고 칭하며, 올버맨/매도 쇼들을 ""진보적 2시간""이라 언급했다. 하지만 매도는 스스로를 좀 더 미묘하다고 묘사하며, 어느 인터뷰에서 그녀는 ""국가 안보 진보주의자"" 라고 말하고,다른 인터뷰에서 스스로를 ""당파적이지 않다""며 정형화됐다는 말에 반대했다. 뉴욕 타임즈는 전쟁 전후의 미국 정치에서 군대의 역할에 관한 책을 쓰는 그녀를 ""국방 정책 매니아"" 라고 표현했다.","AP 칼럼니스트 데이빗 벤더는 그녀를 ""키스 올버맨의 정치적 소울메이트""라고 칭하며, 올버맨/매도 쇼들을 ""진보적 2시간""이라 언급했다. 하지만 매도는 스스로를 좀 더 미묘하다고 묘사하며, 어느 인터뷰에서 그녀는 ""국가 안보 진보주의자""라고 말하고, 다른 인터뷰에서 스스로를 ""당파적이지 않다""며 정형화됐다는 말에 반대했다. 뉴욕 타임즈는 전쟁 전후의 미국 정치에서 군대의 역할에 관한 책을 쓰는 그녀를 ""국방 정책 매니아""라 하고 표현했다.",True
936763,74529,10,레이철 매도,"2008년 대통령 선거에서 매도는 공식적으로 어떤 후보도 지지하지 않았다. 버락 오바마의 입후보에 관해 매도는, ""나는 직업적으로든 실제로든, 스스로를 오바마 지지자로 생각해 본 적도 생각한 적도 없다"" 라고 말했다.","2008년 대통령 선거에서 매도는 공식적으로 어떤 후보도 지지하지 않았어. 버락 오바마의 입후보에 대해 매도는, ‘나는 직업적으로든 실제로든, 스스로를 오바마 지지자로 생각해 본 적도 고민한 적도 없었다’라고 말했다.",True
936764,74529,11,레이철 매도,"매도는 캘리포니아주 샌프란시스코의 카스트로 밸리 출신으로 East Bay Municipal Utility District의 변호사이자 전직 에어 포스 캡틴인 밥 매도와 캐나다 뉴파운드랜드 출신이자 학교 교직원으로 일하는 일레인 매도 사이에서 태어났다. 형제로는 오빠 데이빗이 있다. 게이 메카로 유명한 카스트로 밸리지만 그녀의 어머니는 당시 주변 환경이 ""아주 보수적이었다""라고 말했다. 학창시절 매도는 학업과 운동에 있어 늘 두각을 나타내는 뛰어난 학생이었다. 그녀는 고등학교 시절의 자신에 대해, 존 휴즈 영화 속 캐릭터들을 언급하며 스스로를 ""운동을 아주 좋아했지만 그다지 사교적인 학생""이 아니었다고 표현했다.","매도는 캘리포니아주 샌프란시스코 카스트로 밸리 출생이며, 변호사이자 전 에어포스 캡틴인 밥 매도와 캐나다 뉴파운드랜드 출생의 학교 교직원 일레인 매도 사이에서 태어났다.  
형제로는 데이빗이라는 오빠가 있다.  
게이 문화의 중심지로 알려진 카스트로 밸리에서도, 그녀의 어머니는 당시 주변 환경이 ‘아주 보수적이었다’라고 말했다.  
학창시절 동안 매도는 학업과 운동 두 영역에서 두각을 띠는 뛰어난 학생이었다.  
고등학교 시절 자신을 돌아보며, 그녀는 존 휴즈 영화 속 캐릭터를 인용해 스스로를 ‘운동을 아주 좋아했지만 그다지 사교적인 학생’이 아니었다고 했다.",True
936765,74529,12,레이철 매도,"학창시절 매도는 배구, 수영 등 한때는 올림픽 출전을 꿈꿀 정도로 다방면의 스포츠에 두각을 나타내었다. 하지만 잦은 부상으로 그 꿈이 좌절되고 본격적으로 대학입학을 준비하게 된다.","학창시절 매도는 배구와 수영 등 다방면의 스포츠에서 두각을 나타내며, 한때는 올림픽 출전을 꿈꾸는 정도까지 있었다. 하지만 잦은 부상으로 그 꿈이 좌절되고, 본격적으로 대학입학을 준비하게 된다.",True
936766,74529,13,레이철 매도,현재 매도는 주중에는 맨해튼의 아파트와 주말에는 매사추세츠 서부 시골집을 오가며 회계사이자 예술가인 파트너 수잔 미쿨라와 함께 살고 있다. 두 사람은 매도가 1999년 박사 논문을 준비중일 때 친구의 소개로 매도가 미쿨라의 정원에서 일하게 되면서 만나게 됐다. 미쿨라는 본업인 회계사 외에도 사진 작가로 활동하고 있으며 전시회에 매도의 자주 볼 수 있다. 둘은 검은색 래브라도 Poppy를 함께 키우고 있다.,"현재 매도는 주중에는 맨해튼 아파트에서, 주말에는 매사추세츠 서부 시골집으로 이동하며 회계사이자 예술가인 파트너 수잔 미쿨라와 함께 거주하고 있다. 두 사람은 매도가 1999년 박사 논문을 준비하던 시절, 친구의 소개로 매도가 미쿨라의 정원에서 일하면서 처음 만나게 됐다. 미쿨라는 회계사 본업 외에 사진작가로도 활동하며 전시회에서는 매도를 자주 볼 수 있다. 둘은 검은색 래브라도 Poppy를 함께 키우고 있다.",True
936767,74529,14,레이철 매도,"특이할 점은 얼마전까지 매도와 미쿨라의 집에는 티비가 없었다는 점이다. 하지만 미쿨라가 그녀의 쇼를 볼 수 있게 구입할 것이라고 했었는데 2009년 3월 24일 지미 팰런 쇼에서,맨해튼 아파트에 TV를 들여 놓았다며 웃으며 말했다.",특히 최근까지 매도와 미쿨라의 집에는 TV가 없었다는 점이다. 하지만 미쿨라는 그녀의 쇼를 볼 수 있도록 TV를 구입할 것이라며 2009년 3월 24일 지미 팰런 쇼에서 맨해튼 아파트에 TV를 설치했다는 이야기를 즐겁게 웃으며 말했다.,True
936768,74529,15,레이철 매도,동성결혼이 가능한 매사추세츠 산다는 옵션에도 불구 매도와 미쿨라는 결혼할 계획이 없다고 한다.,"동성결혼이 허용되는 매사추세츠에 거주한다는 옵션이 있어도, 매도와 미쿨라는 결혼할 계획이 없다고 한다.",True
938090,74620,0,스에쓰구 노부마사,"1880년 야마구치현에서 태어나, 일본 해군병학교, 일본 해군 대학을 졸업하였다. 졸업 후에는 포술 학교 교관을 지냈으며, 1914년 ~ 1916년 영국으로 건너가 제1차 세계 대전의 양상을 견문하였다. 특히 유틀란트 해전 후, 전함의 변용과 잠수함의 활용에 관심을 가져, 이를 도입한 점감요격작전(漸減邀撃作戦) 연구를 결심하였다.","1880년 야마구치현에서 태어나, 일본 해군병학교와 일본 해군 대학을 졸업하였다. 졸업 이후에는 포술 학교 교관으로 재직하며 1914년부터 1916년까지 영국에 건너가 제1차 세계 대전의 전장을 직접 견문하였다. 특히 유틀란트 해전 후 전함의 변용과 잠수함 활용에 깊은 관심을 갖게 되었고, 이를 토대로 점감요격작전(漸減邀撃作戦) 연구를 결심하였다.",True
938091,74620,1,스에쓰구 노부마사,"함대파(艦隊派)의 중심 인물 중 한 사람으로 있었으며, 1930년 런던 해군 군축 회의 때 군령부 차장이었던 스에쓰구는, 군령 부장과 함께 조약에 강경하게 반대하였다. 이때 그가 꺼낸 문제가 통수권 권리 침범 문제였다. 회의 이후 그는 일시적으로 중앙에서 멀어졌으나, 1933년 11월부터 1934년 11월까지 연합함대사령장관, 요코스카 진수부 사령장관 등을 지내고, 1934년 대장으로 승진하였다.","함대파(艦隊派)의 핵심 인물 중 한 명으로 활동한 스에쓰구는 1930년 런던 해군 군축 회의에서 군령부 차장으로서 군령 부장과 함께 조약에 강경하게 반대했다. 그는 통수권 권리 침해를 주요 논거로 제시했으며, 회의 직후에는 중앙 권력으로부터 일시적으로 떨어졌으나 1933년 11월부터 1934년 11월까지 연합함대사령장관과 요코스카 진수부 사령장관을 역임하면서, 1934년 대장으로 승진하였다.",True
938092,74620,2,스에쓰구 노부마사,"1937년 고노에 후미마로는 스에쓰구의 입각을 희망하였고, 그를 추방할 수 있는 절호의 기회라고 판단했던 당시 해군 대신이었던 요나이 미쓰마사는 스에쓰구를 예비역으로 편입해 내쫓았다. 그 후 제1차 고노에 내각의 내무대신, 대정익찬회 중앙협력회의 의장으로 근무하였다. 고노에 후미마로는 스에쓰구를 지원하는 우익 단체와 국수주의자의 지원을 받아 안정된 정치 기반을 쌓으려고 계획하고 있었으나, 스에쓰구의 극우 사상은 고노에가 제어할 수 없을 만큼 강경했다. 제3차 고노에 내각이 해산되었을 때, 스에쓰구가 차기 총리 후보라는 소문이 돌았으나, 내대신 기도 고이치는 도조 히데키를 총리로 지명하였고, 스에쓰구는 이에 매우 낙담하였다.","1937년 고노에 후미마로는 스에쓰구의 입각을 희망했고, 그의 추방을 가능케 하는 절호의 기회로 본 당시 해군 대령 요나이 미쓰마사는 스에쓰구를 예비역으로 편입시켜 내쫓았다.  
이후 그는 제1차 고노에 내각의 내무대신을 맡으며 대정익찬회 중앙협력회의 의장으로 근무하였다.  
고노에 후미마로는 스에쓰구를 지지하는 우익 단체와 국수주의자들의 지원을 받아 정치 기반을 견고히 하려 했으나, 스에쓰구의 극우 사상은 고노에가 통제할 수 없을 만큼 강경했다.  
제3차 고노에 내각이 해산될 무렵, 스에쓰구가 차기 총리 후보라는 소문이 돌았으나, 내대신들이 고이치를 도조 히데키로 총리로 지명했고, 스에쓰구는 이에 매우 낙담하였다.",True
938093,74620,3,스에쓰구 노부마사,"도조 내각이 붕괴되었을 때, 해군대신과 군령부 총장을 겸임하고 있던 시마다 시게타로의 후임 인사가 문제가 되었다. 오카다 게이스케는 예비역인 요나이 미쓰마사와 쓰에쓰구를 복귀시키자고 제안하였고, 오카다는 두 인물을 대면하게 해 관계 개선을 꾀하였다. 후에 요나이의 해군 대신 취임은 수락되었으나, 스에쓰구의 군령부 총장 취임은 쇼와 천황 등의 반대로 실현되지 않았다.","도조 내각이 붕괴될 때, 해군대신과 군령부 총장을 동시에 맡은 시마다 시게타로의 후임이 문제가 되었다. 오카다 게이스케는 예비역 요나이 미쓰마사와 쓰에쓰구를 재배치할 것을 건내고, 두 인물을 맞짱 치게 하여 관계를 개선하려 꾀하였다. 결국 요나이의 해군대신 취임은 수락됐으나, 써쓰구의 군령부 총장 취임은 쇼와 천황 등 당국의 반대로 실현되지 않았다.",True
943227,75047,0,리처드 세일러,"2017년에 행동경제학을 체계화해서 학문적으로 확립한 공로를 인정받아 노벨 경제학상을 수상했다. 왕립 스웨덴 과학한림원은 노벨 경제학상 수여 이유로 세일러의 기여가 개인의 의사결정에 관한 경제학적 분석과 심리학적 분석 사이의 가교가 됐으며, 세일러의 경험적 발견과 이론적 통찰력이 새로우면서도 빠르게 커져가는 행동경제학 분야를 만들어내는데 중요했기 때문이라고 밝혔다.","2017년, 행동경제학을 체계화해 학문적으로 확립한 공로를 인정받아 노벨 경제학상을 수상했다. 왕립 스웨덴 과학한림원은 노벨 경제학상 수여 이유로 세일러의 기여가 개인의 의사결정에 관한 경제학적 분석과 심리학적 분석 사이의 가교가 됐으며, 세일러의 경험적 발견과 이론적 통찰력이 새로우면서도 빠르게 커져가는 행동경제학 분야를 만들어내는데 중요했기 때문이라고 밝혔다.",True
943228,75047,1,리처드 세일러,"리처드 세일러는 미국 뉴저지주 이스트오렌지에서 교사인 로슬린 멜니코프와 뉴저지주 뉴어크의 프루덴셜 파이낸셜에서 계리사로 일하던 앨런 M. 세일러 사이에서 태어났다. 뉴어크 아카데미를 졸업하고 1963년 케이스 웨스턴 리저브 대학교에서 입학하여 학사 학위를 취득했고, 1970년 로체스터 대학교에서 석사 학위를, 1974년에는 박사 학위를 취득했다.","리처드 세일러는 미국 뉴저지주 이스트오렌지에서 교사 로슬린 멜니코프와 뉴저지주 뉴어크 프루덴셜 파이낸셜에서 활동하던 계리사 앨런 M. 세일러의 가정에서 태어났다. 뉴어크 아카데미를 졸업한 뒤, 1963년에 케이스 웨스턴 리저브 대학교에 입학해 학사 학위를 취득했고, 1970년 로체스터 대학교에서 석사 학위를, 1974년에는 박사 학위를 취득했다.",True
